1214	35091	26901	35091-26901	418,9	3.538	9.729	17.464	27.792	40.829
1215	35091	35191	35091-35191	648,1	3.680	9.137	16.813	27.171	39.278
1216	35091	36013	35091-36013	1046	7.280	16.014	26.545	39.590	55.314
1217	35111	34192	35111-34192	873,4	5.660	15.666	27.757	45.833	56.963
1218	35111	35001	35111-35001	527,7	3.980	10.886	20.886	37.637	48.816
1219	35111	561506	35111-561506	144,8	2.111	7.045	14.559	27.749	12.264
1220	35131	35022	35131-35022	471,6	2.228	7.923	17.140	28.377	379
1221	35131	35121	35131-35121	283,5	1.965	7.220	14.841	24.670	2.038
1222	35141	35341	35141-35341	1140	3.925	10.985	19.209	27.841	7.737
1223	35161	35162	35161-35162	122,8	1.173	4.050	8.329	15.623	25.878
1224	35161	35174	35161-35174	477,5	2.833	6.967	12.212	19.656	30.899
1225	35162	35054	35162-35054	435,2	2.258	6.506	13.308	23.279	34.141
1226	35162	35161	35162-35161	122,8	1.173	4.050	8.329	15.623	25.878
1227	35171	25971	35171-25971	1110	5.173	12.823	22.899	35.025	48.079
1228	35171	25981	35171-25981	1145	5.158	12.600	21.701	33.130	47.296
1229	35171	35174	35171-35174	247	2.059	6.107	11.337	17.808	26.653
1230	35171	35183	35171-35183	534,2	2.882	7.655	13.500	21.000	30.552
1231	35171	561469	35171-561469	907,3	2.952	8.496	16.300	26.508	38.547
1232	35174	35076	35174-35076	447,3	2.863	7.784	14.824	24.092	33.919
1233	35174	35161	35174-35161	477,5	2.833	6.967	12.212	19.656	30.899
1234	35174	35171	35174-35171	247	2.059	6.107	11.337	17.808	26.653
1235	35183	25991	35183-25991	1083	4.769	11.843	21.212	32.392	45.655
1236	35183	35171	35183-35171	534,2	2.882	7.655	13.500	21.000	30.552
1237	35183	35191	35183-35191	400	2.095	5.914	11.721	20.137	30.870
1238	35191	35091	35191-35091	648,1	3.680	9.137	16.813	27.171	39.278
1239	35191	35183	35191-35183	400	2.095	5.914	11.721	20.137	30.870
1240	35191	35381	35191-35381	1174	2.864	7.828	16.796	29.546	46.542
1241	35191	361111	35191-361111	547,5	2.264	7.569	15.557	25.323	36.092
1242	35201	34291	35201-34291	295,7	2.200	7.384	14.357	29.894	37.153
1243	35201	35211	35201-35211	579,2	3.869	10.420	18.411	34.266	41.283
1244	35201	35301	35201-35301	359,6	1.641	6.485	13.415	32.051	38.114
1245	35211	35201	35211-35201	579,2	3.869	10.420	18.411	34.266	41.283
1246	35211	35212	35211-35212	125,1	2.081	7.045	14.066	27.066	8.147
1247	35211	35312	35211-35312	474,8	3.584	9.242	16.727	31.954	9.787
1248	35212	35211	35212-35211	125,1	2.081	7.045	14.066	27.066	8.147
1249	35212	561506	35212-561506	272,8	2.723	8.368	16.117	29.885	9.810
1250	35212	35121	35212-35121	467,3	3.358	8.989	17.467	32.121	6.451
1251	35223	35321	35223-35321	343,6	2.785	7.101	13.066	22.075	1.568
1252	35223	35333	35223-35333	466,3	2.521	7.191	14.257	21.537	13
1253	35223	35121	35223-35121	565,4	3.499	8.567	15.953	25.911	1.785
1254	35301	34391	35301-34391	308,6	941	3.175	10.548	31.208	34.291
1255	35301	35201	35301-35201	359,6	1.641	6.485	13.415	32.051	38.114
1256	35301	35302	35301-35302	155,4	743	3.185	9.796	29.653	32.197
1257	35302	35301	35302-35301	155,4	743	3.185	9.796	29.653	32.197
1258	35302	35303	35302-35303	135,6	741	3.623	9.286	30.716	30.469
1259	35302	35311	35302-35311	577,1	2.297	6.571	14.104	35.811	39.280
1260	35303	34393	35303-34393	296,5	1.020	4.527	10.606	30.973	31.188
1261	35303	35302	35303-35302	135,6	741	3.623	9.286	30.716	30.469
1262	35303	35401	35303-35401	216,2	1.475	5.122	11.409	31.212	30.048
1263	35311	35313	35311-35313	146,9	1.393	5.265	11.638	25.507	6.709
1264	35311	35322	35311-35322	458,4	2.813	7.498	14.451	27.908	6.028
1265	35312	35301	35312-35301	572,4	2.657	6.791	14.754	34.641	39.454
1266	35312	35311	35312-35311	163,1	1.815	5.615	11.873	26.233	7.515
1267	35313	35303	35313-35303	573	1.990	7.046	14.646	36.222	38.428
1268	35321	35212	35321-35212	578,4	4.091	10.534	18.103	31.663	6.505
1269	35321	35223	35321-35223	343,6	2.785	7.101	13.066	22.044	1.568
1270	35321	35312	35321-35312	391,8	3.048	8.039	14.037	27.677	6.794
1271	35322	35321	35322-35321	184,4	2.059	6.068	12.247	19.600	1.560
1272	35323	35313	35323-35313	526,3	2.254	7.650	15.248	29.777	5.271
1273	35323	35322	35323-35322	171,4	1.581	5.506	11.676	18.857	431
1274	35331	35335	35331-35335	472,8	3.065	7.864	15.482	19.495	0
1275	35331	35436	35331-35436	189,9	2.095	6.607	12.035	14.978	1
1276	35331	561551	35331-561551	153,4	2.070	6.297	10.866	14.314	968
1277	35333	35223	35333-35223	466,3	2.521	7.191	14.257	21.505	13
1278	35333	35323	35333-35323	327,8	1.710	6.016	12.552	18.635	16
1279	35333	561468	35333-561468	490,2	2.098	6.674	14.527	22.040	125
1280	35335	35332	35335-35332	108	1.388	4.827	10.927	14.412	0
1281	35335	35433	35335-35433	218,3	2.051	6.288	13.301	15.806	0
1282	35336	35421	35336-35421	233,7	1.638	5.547	12.872	19.560	537
1283	35341	35351	35341-35351	247,7	2.412	6.617	10.573	16.311	6.103
1284	35341	35441	35341-35441	104,1	1.886	5.788	10.074	14.299	2.642
1285	35341	561552	35341-561552	135,7	1.783	5.581	9.873	13.847	2.438
1286	35351	35341	35351-35341	247,7	2.412	6.617	10.573	16.311	6.103
1287	35351	35352	35351-35352	104,1	2.116	6.210	9.790	16.773	29.442
1288	35351	35353	35351-35353	141,8	2.040	5.912	9.623	17.075	29.356
1289	35352	35354	35352-35354	138,1	2.729	7.032	10.953	18.341	31.026
1290	35352	35451	35352-35451	288,9	3.705	8.994	13.965	21.656	35.822
1291	35353	35351	35353-35351	141,8	2.040	5.912	9.623	17.075	29.356
1292	35354	35353	35354-35353	107	2.090	6.108	9.961	18.039	29.716
1293	35354	35366	35354-35366	206,4	2.840	7.423	11.974	20.683	32.510
1294	35362	35363	35362-35363	104,1	1.635	5.316	10.895	20.142	30.086
1295	35362	35371	35362-35371	229,1	1.975	5.840	11.372	20.303	29.826
1296	35363	35372	35363-35372	225,9	2.430	6.766	12.883	22.019	30.580
1297	35363	35461	35363-35461	288,6	2.919	8.478	15.419	25.214	34.205
1298	35364	35361	35364-35361	104,6	1.674	5.541	10.109	20.289	30.373
1299	35364	35363	35364-35363	180,2	2.248	6.682	11.751	22.309	31.814
1300	35366	35364	35366-35364	113,7	2.122	6.353	11.105	21.236	31.144
1301	35366	35463	35366-35463	287,7	3.237	8.863	14.831	25.541	35.723
1302	35371	35362	35371-35362	229,1	1.975	5.840	11.372	20.303	29.826
1303	35372	35371	35372-35371	104,1	1.662	5.326	10.874	18.997	27.795
1304	35372	561544	35372-561544	87,57	1.842	5.654	11.237	18.820	27.342
1305	35381	35191	35381-35191	1174	2.864	7.828	16.796	29.546	46.542
1306	35401	35303	35401-35303	216,2	1.475	5.122	11.409	31.212	30.048
1307	35411	35413	35411-35413	210,9	1.899	6.009	12.694	26.203	4.663
1308	35412	34596	35412-34596	889,9	5.122	11.987	20.295	39.946	40.839
1309	35412	35413	35412-35413	118,3	1.794	5.862	11.790	24.146	4.391
1310	35412	35512	35412-35512	117,3	1.795	6.105	11.990	24.013	4.059
1311	35413	35411	35413-35411	210,9	1.899	6.009	12.694	26.203	4.663
1312	35413	35412	35413-35412	118,3	1.794	5.862	11.790	24.146	4.391
1313	35421	35422	35421-35422	127,3	1.326	4.831	11.735	24.388	1.693
1314	35422	35411	35422-35411	170,4	1.514	5.276	12.133	25.366	3.740
1315	35422	35423	35422-35423	381	2.481	7.811	15.940	30.141	1.813
1316	35423	35424	35423-35424	125,5	1.782	6.729	13.508	19.064	743
1317	35423	35523	35423-35523	129	2.060	7.161	14.148	19.191	743
1318	35424	35421	35424-35421	346,2	2.309	7.370	15.928	22.622	548
1319	35424	35431	35424-35431	231,8	2.139	7.487	15.120	18.625	9
1320	35431	35336	35431-35336	291,3	2.052	6.962	15.023	19.387	0
1321	35431	35433	35431-35433	318,2	2.473	8.046	15.736	18.620	0
1322	35432	35431	35432-35431	134,5	1.947	6.949	14.529	16.302	0
1323	35432	35524	35432-35524	248	2.679	8.542	16.742	17.739	0
1324	35433	35335	35433-35335	218,3	2.051	6.288	13.301	15.806	0
1325	35433	35434	35433-35434	129,4	1.860	6.566	13.512	14.578	0
1326	35433	35436	35433-35436	435	3.111	9.178	17.376	20.455	0
1327	35434	35432	35434-35432	316,9	2.836	8.774	17.289	18.236	0
1328	35434	35433	35434-35433	129,4	1.860	6.566	13.512	14.578	0
1329	35434	35531	35434-35531	150,2	2.112	7.200	15.139	15.018	0
1330	35435	35434	35435-35434	408	3.061	9.396	18.517	20.577	0
1331	35435	35436	35435-35436	113,2	1.806	6.616	12.725	15.206	0
1332	35436	35331	35436-35331	189,9	2.095	6.607	12.035	14.978	1
1333	35436	35435	35436-35435	113,2	1.806	6.616	12.725	15.206	0
1334	35436	561550	35436-561550	139,7	2.068	7.225	12.654	15.871	966
1335	35438	35442	35438-35442	92,43	2.220	7.456	12.828	17.224	3.725
1336	35441	35438	35441-35438	197,8	2.775	7.465	12.491	16.883	3.532
1337	35441	561545	35441-561545	152	2.589	6.948	11.068	15.981	4.759
1338	35442	35551	35442-35551	696,9	5.181	13.636	21.299	27.473	6.311
1339	35442	561549	35442-561549	140,4	2.297	7.757	13.865	17.476	3.579
1340	35451	35442	35451-35442	263,7	3.313	9.639	15.692	21.413	8.484
1341	35451	35553	35451-35553	666,5	5.497	14.375	20.684	30.702	48.696
1342	35452	35354	35452-35354	289,9	3.641	9.119	14.349	23.088	35.813
1343	35452	35451	35452-35451	138,8	2.750	8.816	14.690	22.530	36.158
1344	35461	35462	35461-35462	197,2	2.675	9.024	16.129	26.859	35.442
1345	35461	35561	35461-35561	668,4	5.413	13.094	20.276	33.976	45.978
1346	35462	35364	35462-35364	287	2.999	8.736	14.736	25.606	35.644
1347	35462	35463	35462-35463	115,6	2.343	8.338	14.977	25.615	35.500
1348	35463	35452	35463-35452	193,5	2.919	9.407	15.970	26.666	37.029
1349	35463	35563	35463-35563	670,4	5.474	14.237	20.680	35.918	47.598
1350	35471	35472	35471-35472	98,26	2.052	7.383	14.559	21.861	30.877
1351	35471	35571	35471-35571	666,4	4.594	11.829	19.186	30.933	44.405
1352	35472	35372	35472-35372	288,2	2.905	8.166	15.245	23.098	32.009
1353	35472	35461	35472-35461	203,2	2.647	8.672	16.611	25.025	33.850
1354	35511	35522	35511-35522	310,6	2.941	8.188	16.122	28.388	3.140
1355	35511	561555	35511-561555	360,6	2.806	8.070	15.724	29.509	3.278
1356	35511	35512	35511-35512	137,4	1.852	6.144	12.683	24.427	3.715
1357	35521	35524	35521-35524	66,24	1.946	7.017	14.724	16.828	0
1358	35521	35532	35521-35532	242	2.986	8.975	17.636	17.199	0
1359	35522	35521	35522-35521	132,5	2.403	7.711	15.406	17.464	153
1360	35522	561554	35522-561554	315,5	3.721	10.484	18.222	20.013	158
1361	35523	35511	35523-35511	312,5	2.837	8.029	15.743	28.107	3.140
1362	35523	35522	35523-35522	50,64	1.895	6.746	13.879	17.690	275
1363	35524	35424	35524-35424	132,1	2.027	7.171	14.504	18.400	9
1364	35524	35523	35524-35523	116,1	2.132	7.271	14.644	17.835	268
1365	35531	35434	35531-35434	150,2	2.112	7.200	15.139	15.018	0
1366	35531	561556	35531-561556	219,7	2.652	8.522	17.322	16.475	0
1367	35532	35432	35532-35432	105,1	2.100	7.306	15.466	15.594	0
1368	35532	35531	35532-35531	325,8	3.247	9.387	18.820	18.623	0
1369	35551	35553	35551-35553	255,1	3.010	9.107	15.825	24.294	8.758
1370	35551	35651	35551-35651	269,2	3.065	9.283	14.213	22.641	5.033
1371	35551	561548	35551-561548	134,5	2.269	7.683	14.654	20.236	4.282
1372	35552	35452	35552-35452	669,9	5.523	14.539	20.780	36.214	48.023
1373	35552	35553	35552-35553	129,1	2.359	8.011	14.003	24.430	41.519
1374	35552	35563	35552-35563	143,5	2.398	8.206	14.003	28.137	41.043
1375	35553	35551	35553-35551	255,1	3.010	9.107	15.825	24.294	8.758
1376	35553	35552	35553-35552	129,1	2.359	8.011	14.003	24.430	41.519
1377	35553	35654	35553-35654	338,7	3.563	10.161	14.342	26.618	44.063
1378	35561	35562	35561-35562	190,1	2.490	8.135	13.796	27.299	40.910
1379	35561	35572	35561-35572	212,5	2.339	7.668	13.530	26.658	41.268
1380	35561	35661	35561-35661	376,2	3.033	9.012	13.554	29.214	42.705
1381	35562	35462	35562-35462	670,5	5.472	13.913	20.238	35.470	46.966
1382	35562	35561	35562-35561	190,1	2.490	8.135	13.796	27.299	40.910
1383	35562	35563	35562-35563	134,6	2.317	7.956	13.634	27.325	40.136
1384	35563	35552	35563-35552	143,5	2.398	8.206	14.003	28.137	41.043
1385	35563	35562	35563-35562	134,6	2.317	7.956	13.634	27.325	40.136
1386	35571	35572	35571-35572	101,6	1.608	6.132	11.967	24.086	38.371
1387	35571	35581	35571-35581	334,6	2.221	7.527	15.561	29.198	44.262
1388	35571	35671	35571-35671	387,8	2.253	7.641	13.559	28.527	43.337
1389	35572	35472	35572-35472	669,1	4.879	12.285	19.551	31.829	44.794
1390	35572	35561	35572-35561	212,5	2.339	7.668	13.530	26.658	41.268
1391	35572	35571	35572-35571	101,6	1.608	6.132	11.967	24.086	38.371
1392	35581	35571	35581-35571	334,6	2.221	7.527	15.561	29.198	44.262
1393	35583	35787	35583-35787	845,8	5.485	13.040	21.590	36.504	50.330
1394	35612	34686	35612-34686	1489	3.563	9.706	19.095	43.162	52.024
1395	35612	561553	35612-561553	144,5	2.118	6.457	12.910	25.336	626
1396	35612	35611	35612-35611	88,09	1.903	5.992	12.187	24.164	426
1397	35621	35623	35621-35623	169,2	2.690	8.929	17.406	17.826	0
1398	35621	35631	35621-35631	126,9	2.357	8.286	16.458	17.179	0
1399	35622	35621	35622-35621	150	2.461	8.565	16.919	17.362	0
1400	35622	35623	35622-35623	60,51	2.078	7.679	15.881	16.630	0
1401	35623	35626	35623-35626	129,9	2.595	8.609	16.717	17.217	0
1402	35623	35627	35623-35627	222,1	3.331	9.985	18.925	18.304	0
1403	35624	35622	35624-35622	129,5	2.350	8.309	16.277	17.155	0
1404	35624	35724	35624-35724	390,4	3.213	9.474	17.975	20.876	0
1405	35625	35626	35625-35626	194,8	3.175	9.489	17.598	18.223	0
1406	35625	35627	35625-35627	134,6	3.114	9.440	17.406	17.214	0
1407	35625	561553	35625-561553	324,8	3.684	9.319	16.954	29.325	610
1408	35626	35612	35626-35612	331,5	3.470	9.094	16.732	29.054	394
1409	35626	35624	35626-35624	66,02	2.141	7.730	15.372	16.923	0
1410	35627	35632	35627-35632	248,5	3.900	10.965	19.550	18.327	0
1411	35627	561558	35627-561558	185,9	3.346	10.224	18.352	18.108	0
1412	35631	35621	35631-35621	126,9	2.357	8.286	16.458	17.179	0
1413	35631	35632	35631-35632	300,9	3.756	10.615	19.474	18.822	0
1414	35631	35643	35631-35643	354,9	3.503	10.346	19.337	20.288	0
1415	35632	35641	35632-35641	356	4.237	11.235	20.870	20.369	0
1416	35632	561557	35632-561557	195,7	3.408	10.072	18.510	17.812	0
1417	35641	35643	35641-35643	316,3	3.372	9.757	18.666	17.786	0
1418	35641	561548	35641-561548	463,7	4.020	11.483	22.115	23.065	2.192
1419	35641	561556	35641-561556	254,3	3.101	9.359	18.283	17.365	0
1420	35643	35631	35643-35631	354,9	3.503	10.346	19.337	20.288	0
1421	35643	35641	35643-35641	316,3	3.372	9.757	18.666	17.786	0
1422	35643	35745	35643-35745	292,3	2.810	8.400	15.051	18.142	0
1423	35643	561547	35643-561547	419,3	3.739	10.728	16.977	21.850	2.224
1424	35651	35654	35651-35654	257,2	3.089	9.233	12.438	23.227	7.953
1425	35651	35751	35651-35751	470	3.907	10.484	13.500	23.676	5.302
1426	35651	561547	35651-561547	126,6	2.320	7.905	12.030	19.974	3.951
1427	35654	35651	35654-35651	257,2	3.089	9.233	12.438	23.227	7.953
1428	35654	35754	35654-35754	477,9	4.019	10.188	12.359	28.887	39.815
1429	35661	35662	35661-35662	167,4	2.043	6.612	8.880	24.776	37.372
1430	35661	35761	35661-35761	412,5	2.816	7.679	10.537	27.003	38.421
1431	35662	35562	35662-35562	382,5	3.302	9.887	14.000	30.083	43.148
1432	35662	35663	35662-35663	150,8	2.188	7.223	8.964	24.673	36.720
1433	35663	35563	35663-35563	396,1	3.548	10.523	14.525	30.981	43.544
1434	35663	35664	35663-35664	128,2	2.222	7.520	9.426	24.853	36.254
1435	35664	35552	35664-35552	366,5	3.564	10.401	14.482	31.127	43.697
1436	35664	35654	35664-35654	128,6	2.354	7.777	10.182	25.491	36.997
1437	35671	35673	35671-35673	78,76	1.187	4.663	8.423	22.690	36.281
1438	35671	35674	35671-35674	344,1	1.978	6.567	10.606	25.921	38.427
1439	35672	35581	35672-35581	430,6	2.205	7.504	14.567	29.526	44.592
1440	35672	35671	35672-35671	170,2	1.378	5.480	10.132	24.757	38.987
1441	35673	35572	35673-35572	379,6	2.446	8.016	13.449	28.566	42.936
1442	35673	35661	35673-35661	223,2	1.939	6.179	9.634	25.695	39.155
1443	35674	35761	35674-35761	283,7	2.035	6.422	8.650	23.361	34.084
1444	35674	35777	35674-35777	188,7	1.671	5.658	8.074	21.782	32.240
1445	35692	35785	35692-35785	754,3	5.538	14.082	22.304	34.442	46.119
1446	35692	36312	35692-36312	1736	10.465	22.581	37.406	52.434	66.981
1447	35692	561462	35692-561462	425,1	3.809	10.739	20.467	31.445	44.257
1448	35692	561608	35692-561608	248,8	2.944	9.517	17.905	27.353	37.751
1449	35721	35725	35721-35725	194,7	1.647	5.828	12.476	17.746	0
1450	35721	35726	35721-35726	187,3	1.511	5.650	12.312	17.713	0
1451	35722	35725	35722-35725	61,47	1.077	4.549	10.883	15.836	0
1452	35722	35726	35722-35726	132,9	1.212	5.006	11.688	16.844	0
1453	35722	35727	35722-35727	172,8	1.530	5.545	12.229	17.424	0
1454	35722	35737	35722-35737	169,9	1.611	5.468	12.957	17.499	0
1455	35723	35724	35723-35724	388,6	2.856	7.539	14.918	30.079	61
1456	35723	35728	35723-35728	94,84	1.767	5.516	11.534	24.676	133
1457	35724	35722	35724-35722	163,7	1.600	5.462	12.874	17.453	0
1458	35724	35723	35724-35723	388,6	2.856	7.539	14.918	30.079	61
1459	35724	35727	35724-35727	180,5	1.775	5.956	13.228	17.622	0
1460	35724	35737	35724-35737	131,2	1.698	5.522	12.804	16.761	0
1461	35725	35727	35725-35727	115	1.348	5.160	11.578	16.492	0
1462	35725	35729	35725-35729	411,1	2.649	7.654	15.089	21.447	26
1463	35725	35733	35725-35733	270,8	1.688	5.881	13.465	18.302	0
1464	35726	35722	35726-35722	132,9	1.212	5.006	11.688	16.844	0
1465	35726	35735	35726-35735	256,2	1.313	5.637	13.035	18.908	0
1466	35726	35828	35726-35828	161,8	1.182	5.188	12.195	17.407	0
1467	35726	35836	35726-35836	139,2	1.075	4.979	11.867	16.958	0
1468	35727	35723	35727-35723	305,9	2.363	6.677	13.284	27.802	61
1469	35728	35815	35728-35815	487,8	2.918	8.480	16.458	31.359	3.852
1470	35728	35611	35728-35611	320,2	2.822	7.538	14.433	28.388	414
1471	35729	35721	35729-35721	216,4	2.064	6.381	12.969	18.872	26
1472	35729	35725	35729-35725	411,1	2.649	7.654	15.089	21.447	26
1473	35729	35823	35729-35823	95,25	1.851	5.747	11.872	17.708	28
1474	35729	35824	35729-35824	206,8	1.972	6.143	12.752	18.718	26
1475	35729	35829	35729-35829	216	2.352	6.701	13.291	27.418	1.658
1476	35731	35734	35731-35734	210,1	1.401	5.696	13.100	14.860	0
1477	35731	35747	35731-35747	284,5	1.662	6.240	13.562	17.594	0
1478	35732	35731	35732-35731	110,2	949	4.703	11.216	14.330	0
1479	35732	35835	35732-35835	89,55	1.020	4.566	10.792	14.615	0
1480	35733	35722	35733-35722	209,7	1.519	5.385	12.686	17.473	0
1481	35733	35725	35733-35725	270,8	1.688	5.881	13.465	18.302	0
1482	35733	35732	35733-35732	207,8	1.364	5.405	12.650	16.220	0
1483	35733	35746	35733-35746	282,1	1.743	6.042	14.015	16.373	0
1484	35734	35722	35734-35722	359,9	1.993	6.459	14.889	18.388	0
1485	35734	35732	35734-35732	196,4	1.370	5.488	12.828	14.890	0
1486	35734	35736	35734-35736	114,9	1.425	5.030	12.678	14.850	0
1487	35735	35722	35735-35722	239,1	1.442	5.614	12.866	18.344	0
1488	35735	35732	35735-35732	149,7	1.037	4.696	11.558	15.993	0
1489	35736	35631	35736-35631	353,6	3.010	9.000	17.684	19.525	0
1490	35736	35734	35736-35734	114,9	1.425	5.030	12.678	14.850	0
1491	35736	35737	35736-35737	272,4	2.179	6.409	14.791	17.957	0
1492	35736	35745	35736-35745	346,2	2.599	7.614	16.168	18.418	0
1493	35737	35622	35737-35622	374,2	3.100	9.162	18.132	20.562	0
1494	35737	35724	35737-35724	131,2	1.698	5.522	12.804	16.761	0
1495	35737	35736	35737-35736	272,4	2.179	6.409	14.791	17.957	0
1496	35742	35743	35742-35743	120,9	1.615	5.525	7.692	17.401	1.645
1497	35742	35741	35742-35741	324,4	2.152	6.460	9.909	19.897	1.326
1498	35743	35744	35743-35744	96,51	1.735	5.947	7.974	17.755	1.776
1499	35743	35755	35743-35755	126,1	1.808	5.992	7.590	18.040	3.112
1500	35744	35748	35744-35748	166,9	2.104	6.776	9.316	18.854	1.604
1501	35744	35751	35744-35751	127,2	1.945	6.577	8.110	18.643	3.303
1502	35745	35643	35745-35643	292,3	2.810	8.400	15.051	18.142	0
1503	35745	35736	35745-35736	346,2	2.599	7.614	16.168	18.418	0
1504	35745	35746	35745-35746	235,5	2.003	6.501	14.502	17.020	0
1505	35745	35747	35745-35747	294,7	2.295	7.119	12.673	18.401	0
1506	35746	35733	35746-35733	282,1	1.743	6.042	14.015	16.373	0
1507	35746	35734	35746-35734	133,1	1.325	5.104	12.387	14.278	0
1508	35746	35748	35746-35748	435,9	2.789	8.215	16.683	20.267	11
1509	35748	35745	35748-35745	264,6	2.497	7.521	11.706	18.730	11
1510	35748	35746	35748-35746	435,9	2.789	8.215	16.683	20.267	11
1511	35748	35756	35748-35756	666,7	4.361	10.820	12.774	25.764	8.916
1512	35751	35754	35751-35754	258,2	2.556	7.472	8.508	20.407	32.892
1513	35751	35755	35751-35755	87,05	1.750	5.974	7.272	17.849	30.659
1514	35751	561682	35751-561682	135,9	2.004	6.724	8.327	18.746	3.303
1515	35752	35742	35752-35742	123,7	1.539	5.222	7.186	17.117	2.832
1516	35752	35851	35752-35851	138,4	1.415	5.016	6.783	16.788	29.188
1517	35753	35752	35753-35752	254,6	1.982	6.223	7.506	18.966	30.808
1518	35753	35852	35753-35852	130,4	1.416	5.096	5.798	19.426	28.143
1519	35754	35751	35754-35751	258,2	2.556	7.472	8.508	20.407	32.892
1520	35754	35753	35754-35753	153,8	1.865	6.019	6.428	20.958	29.521
1521	35754	35767	35754-35767	125	1.883	6.110	6.481	20.871	29.403
1522	35755	35752	35755-35752	123,5	1.652	5.648	7.062	17.622	29.957
1523	35755	35754	35755-35754	253,3	2.452	7.141	7.901	20.094	32.379
1524	35756	35748	35756-35748	666,7	4.361	10.820	12.774	25.764	8.916
1525	35756	35763	35756-35763	120,8	1.800	6.040	5.893	20.689	29.315
1526	35756	35777	35756-35777	514,6	3.204	8.606	8.434	26.600	37.375
1527	35761	35769	35761-35769	154,4	1.752	5.843	6.445	21.186	30.751
1528	35761	35775	35761-35775	159,2	1.637	5.398	6.756	20.340	29.663
1529	35761	35779	35761-35779	139	1.603	5.389	6.855	20.762	30.378
1530	35762	35764	35762-35764	130,5	1.476	5.236	6.597	19.573	27.868
1531	35762	35768	35762-35768	132,1	1.547	5.450	6.514	19.941	28.686
1532	35763	35663	35763-35663	405,4	3.229	9.017	10.762	27.061	37.611
1533	35763	35756	35763-35756	120,8	1.800	6.040	5.893	20.689	29.315
1534	35763	35766	35763-35766	129,2	1.867	6.202	6.146	20.999	29.656
1535	35763	35768	35763-35768	144,4	1.782	5.988	5.923	20.882	29.820
1536	35764	35763	35764-35763	158,4	1.759	5.892	6.470	20.607	29.287
1537	35764	35765	35764-35765	127,7	1.497	5.278	6.183	19.586	27.920
1538	35765	35753	35765-35753	116,3	1.488	5.249	5.925	19.530	27.904
1539	35765	35767	35765-35767	129,8	1.689	5.693	5.969	20.209	28.674
1540	35766	35664	35766-35664	413,2	3.532	9.474	11.431	27.677	38.241
1541	35766	35754	35766-35754	121,1	1.914	6.205	6.441	20.984	29.775
1542	35767	35763	35767-35763	126,2	1.800	5.996	5.785	20.607	29.258
1543	35768	35761	35768-35761	156,2	1.719	5.724	6.460	20.891	30.251
1544	35769	35662	35769-35662	384,9	2.925	8.310	10.338	26.755	37.753
1545	35769	35763	35769-35763	146	1.827	6.074	5.962	20.939	30.149
1546	35771	35778	35771-35778	133,6	1.343	4.926	7.394	18.885	27.193
1547	35771	35877	35771-35877	130,1	1.302	4.682	7.282	18.373	26.433
1548	35772	35783	35772-35783	120,7	1.478	5.148	7.588	19.275	27.557
1549	35773	35672	35773-35672	345,6	2.036	6.860	11.671	26.267	39.010
1550	35773	35777	35773-35777	337,7	2.200	7.000	10.018	24.465	35.996
1551	35774	35775	35774-35775	138,1	1.459	5.150	6.926	19.803	28.390
1552	35774	35778	35774-35778	135,1	1.397	5.038	6.888	19.264	27.692
1553	35775	35762	35775-35762	144,5	1.480	5.211	6.727	19.792	28.247
1554	35775	35771	35775-35771	133	1.387	4.940	6.769	19.158	27.513
1555	35776	35672	35776-35672	392,2	2.108	7.104	11.714	26.870	39.584
1556	35776	35777	35776-35777	237,7	1.839	6.120	8.649	22.615	33.318
1557	35777	35756	35777-35756	514,6	3.204	8.606	8.434	26.600	37.375
1558	35777	35779	35777-35779	48,14	1.254	4.657	6.321	19.240	28.597
1559	35778	35772	35778-35772	153,1	1.500	5.258	7.821	19.404	27.721
1560	35778	35875	35778-35875	137,4	1.332	4.856	7.261	18.561	26.637
1561	35779	35774	35779-35774	124,3	1.444	5.061	6.796	19.782	28.959
1562	35781	35784	35781-35784	186,6	2.044	6.427	10.246	21.916	32.179
1563	35781	35787	35781-35787	204,8	2.239	6.878	11.629	23.879	35.164
1564	35782	35781	35782-35781	101,5	1.741	5.886	9.668	20.788	30.996
1565	35782	35785	35782-35785	163,7	2.107	6.651	10.960	22.404	32.628
1566	35783	35773	35783-35773	270,9	1.988	6.399	9.705	22.384	33.282
1567	35783	35774	35783-35774	189,1	1.704	5.674	8.030	20.748	29.604
1568	35784	35874	35784-35874	585,4	3.127	8.229	11.722	24.648	33.772
1569	35785	35692	35785-35692	754,3	5.538	14.082	22.304	34.442	46.119
1570	35785	35787	35785-35787	210,7	2.340	7.085	11.966	24.042	35.530
1571	35786	35784	35786-35784	147,2	1.832	5.995	9.543	20.977	31.083
1572	35786	35785	35786-35785	166,6	2.046	6.576	10.975	22.571	33.225
1573	35787	35583	35787-35583	845,8	5.485	13.040	21.590	36.504	50.330
1574	35787	35781	35787-35781	204,8	2.239	6.878	11.629	23.879	35.164
1575	35801	35802	35801-35802	205,4	2.751	7.721	14.135	23.399	33.544
1576	35801	35812	35801-35812	450,3	4.114	10.956	18.800	32.613	39.639
1577	35802	35803	35802-35803	110,1	1.969	6.005	11.827	20.289	29.875
1578	35802	35813	35802-35813	459,1	4.126	9.434	16.966	31.303	37.282
1579	35803	35811	35803-35811	456	3.381	8.410	15.827	29.975	35.900
1580	35804	34891	35804-34891	486,4	2.941	7.862	14.704	24.659	34.347
